2015-06-17,252.07872722310387,10075.70329999198,<built-in function open>,248.06,259.46,247.5
2015-06-18,249.46541199516756,8376.37110835059,<built-in function open>,249.03,253.29,243.51
2015-06-19,248.50141893490394,6064.101362969973,<built-in function open>,246.4,251.05,246.38
2015-06-20,244.25322384320992,4543.16307807006,<built-in function open>,246.62,246.99,240.46
2015-06-21,244.43160893290064,3593.386112529858,<built-in function open>,244.69,246.99,242.0
2015-06-22,246.29949247822216,5509.315927810076,<built-in function open>,247.66,248.5,243.86
2015-06-23,245.39220615503643,5335.849939900114,<built-in function open>,243.84,248.06,243.01
2015-06-24,242.27267790244053,5380.676161810104,<built-in function open>,240.8,244.92,239.51
2015-06-25,241.86303964826052,5631.955806520172,<built-in function open>,242.03,243.44,239.91
2015-06-26,241.88431635073437,6556.57009247018,<built-in function open>,242.77,243.1,239.91
2015-06-27,246.5446407716641,5065.520016640391,<built-in function open>,251.87,251.87,242.3
2015-06-28,250.06015899562772,4599.579752070468,<built-in function open>,249.62,252.22,247.51
2015-06-29,254.14512608352655,10157.718789312426,<built-in function open>,256.55,257.99,249.09
2015-06-30,262.7234832030055,12082.065852903066,<built-in function open>,264.32,269.39,255.91
2015-07-01,259.93769872913754,8217.545677092341,<built-in function open>,258.59,265.45,255.12
2015-07-02,257.43925175812655,6365.674228271073,<built-in function open>,255.19,262.0,253.0
2015-07-03,255.3888256850108,4891.3505419308585,<built-in function open>,256.98,257.37,252.77
2015-07-04,257.22873347062387,4141.723861030037,<built-in function open>,260.31,261.0,254.4
2015-07-05,267.28265120863733,8203.8941025104,<built-in function open>,271.21,275.25,258.99
2015-07-06,273.1767778956945,9878.791889501304,<built-in function open>,272.46,277.88,268.27
2015-07-07,268.54833407868153,7219.83189007188,<built-in function open>,266.58,273.0,264.5
2015-07-08,269.59689608661546,7653.016980232006,<built-in function open>,270.34,273.97,264.41
2015-07-09,270.180496795325,7043.5174971221195,<built-in function open>,270.01,272.5,267.1
2015-07-10,284.8247432637848,15741.716250092408,<built-in function open>,285.4,294.71,269.0
2015-07-11,292.3729479732053,8668.077417972421,<built-in function open>,294.55,299.0,284.5
2015-07-12,305.9952711388108,12702.415448622523,<built-in function open>,311.95,316.52,293.5
2015-07-13,293.6442208317461,13204.151913272877,<built-in function open>,291.65,312.91,281.62
2015-07-14,291.8054594975811,7178.3562449412775,<built-in function open>,289.49,297.78,286.25
2015-07-15,290.89830300991844,7044.020688151013,<built-in function open>,287.76,294.11,286.93
2015-07-16,281.8766807506755,9162.508769951792,<built-in function open>,277.8,292.78,275.0
2015-07-17,278.11983444613617,6604.488493461293,<built-in function open>,280.69,281.38,272.64
2015-07-18,279.19330966685834,4734.593265400905,<built-in function open>,277.86,282.71,276.34
2015-07-19,276.7688638412575,3330.7522661901826,<built-in function open>,275.59,278.48,275.0
2015-07-20,277.32919950309025,5350.382236780464,<built-in function open>,278.14,279.72,273.34
2015-07-21,279.750710178423,5016.599494010332,<built-in function open>,278.13,281.27,278.01
2015-07-22,276.93127584142286,4679.8699479106035,<built-in function open>,277.33,278.54,275.01
2015-07-23,277.6298278676543,5390.546810890589,<built-in function open>,277.0,279.75,276.28
2015-07-24,284.42984735021525,7398.378334491185,<built-in function open>,289.2,291.52,276.43
2015-07-25,289.1354674211823,4191.0027022801005,<built-in function open>,289.37,291.67,286.82
2015-07-26,291.9811408270545,3724.309527590155,<built-in function open>,293.99,294.49,288.65
2015-07-27,292.1175901017775,6321.093695610446,<built-in function open>,296.21,297.0,287.24
2015-07-28,295.8117517042875,5788.1958404302195,<built-in function open>,295.88,298.0,293.35
2015-07-29,292.50680575343677,5172.3329779000005,<built-in function open>,291.51,296.58,289.01
2015-07-30,288.6940151505378,5311.696627990065,<built-in function open>,288.52,291.56,286.56
2015-07-31,285.93744365673217,5559.808138370212,<built-in function open>,284.74,290.0,282.79
2015-08-01,281.5185785851419,3967.8312514500203,<built-in function open>,282.15,285.6,277.26
2015-08-02,280.6246146285548,3415.98765514997,<built-in function open>,282.51,282.66,277.33
2015-08-03,283.50223939149737,4710.940550819998,<built-in function open>,281.59,285.86,280.27
2015-08-04,284.1965309875875,5509.649256770009,<built-in function open>,285.87,286.47,280.11
2015-08-05,283.83153897522243,5743.711753530024,<built-in function open>,282.95,286.25,282.01
2015-08-06,280.403918403135,4908.998306590048,<built-in function open>,279.35,283.14,278.95
2015-08-07,279.5445291291783,5406.978053050066,<built-in function open>,279.25,281.17,277.05
2015-08-08,272.32016553164885,5739.875994800149,<built-in function open>,264.79,280.16,263.91
2015-08-09,264.5527125914924,5421.867723561532,<built-in function open>,268.74,268.74,260.07
